Retailer,RetaileriD,Invoice Date,Region,State,City,Beverage Brand,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin
Amazon,1185732,03/10/23,Northeast,Vermont,Burlington,Coca-Cola,0.44,1420,625,375,0.60
Amazon,1185732,03/10/23,Northeast,Vermont,Burlington,Diet Coke,0.42,700,294,168,0.57
Amazon,1185732,03/10/23,Northeast,Vermont,Burlington,Sprite,0.34,770,262,128,0.49
Amazon,1185732,03/10/23,Northeast,Vermont,Burlington,Fanta,0.36,380,137,67,0.49
Amazon,1185732,03/10/23,Northeast,Vermont,Burlington,Powerade,0.51,470,240,117,0.49
Amazon,1185732,03/10/23,Northeast,Vermont,Burlington,Dasani Water,0.41,800,328,180,0.55
Amazon,1185732,04/11/23,Northeast,Vermont,Burlington,Coca-Cola,0.41,1370,562,315,0.56
Amazon,1185732,04/11/23,Northeast,Vermont,Burlington,Diet Coke,0.43,560,241,140,0.58
Amazon,1185732,04/11/23,Northeast,Vermont,Burlington,Sprite,0.32,650,208,104,0.50
Amazon,1185732,04/11/23,Northeast,Vermont,Burlington,Fanta,0.36,440,158,79,0.50
Amazon,1185732,04/11/23,Northeast,Vermont,Burlington,Powerade,0.51,380,194,89,0.46
Amazon,1185732,04/11/23,Northeast,Vermont,Burlington,Dasani Water,0.44,900,396,202,0.51
Amazon,1185732,05/10/23,Northeast,Vermont,Burlington,Coca-Cola,0.55,1540,847,483,0.57
Amazon,1185732,05/10/23,Northeast,Vermont,Burlington,Diet Coke,0.54,800,432,242,0.56
Amazon,1185732,05/10/23,Northeast,Vermont,Burlington,Sprite,0.49,750,368,169,0.46
Amazon,1185732,05/10/23,Northeast,Vermont,Burlington,Fanta,0.46,650,299,141,0.47
Amazon,1185732,05/10/23,Northeast,Vermont,Burlington,Powerade,0.55,720,396,186,0.47
Amazon,1185732,05/10/23,Northeast,Vermont,Burlington,Dasani Water,0.6,1200,720,374,0.52
Amazon,1185732,06/12/23,Northeast,Vermont,Burlington,Coca-Cola,0.58,1630,945,548,0.58
Amazon,1185732,06/12/23,Northeast,Vermont,Burlington,Diet Coke,0.53,1160,615,363,0.59
Amazon,1185732,06/12/23,Northeast,Vermont,Burlington,Sprite,0.45,810,365,171,0.47
Amazon,1185732,06/12/23,Northeast,Vermont,Burlington,Fanta,0.47,900,423,190,0.45
Amazon,1185732,06/12/23,Northeast,Vermont,Burlington,Powerade,0.58,810,470,235,0.50
Amazon,1185732,06/12/23,Northeast,Vermont,Burlington,Dasani Water,0.62,1170,725,377,0.52
Amazon,1185732,07/10/23,Northeast,Vermont,Burlington,Coca-Cola,0.54,1820,983,560,0.57
Amazon,1185732,07/10/23,Northeast,Vermont,Burlington,Diet Coke,0.51,1150,587,328,0.56
Amazon,1185732,07/10/23,Northeast,Vermont,Burlington,Sprite,0.46,980,451,216,0.48
Amazon,1185732,07/10/23,Northeast,Vermont,Burlington,Fanta,0.46,900,414,203,0.49
Amazon,1185732,07/10/23,Northeast,Vermont,Burlington,Powerade,0.54,940,508,239,0.47
Amazon,1185732,07/10/23,Northeast,Vermont,Burlington,Dasani Water,0.61,1250,763,397,0.52
Amazon,1185732,08/11/23,Northeast,Vermont,Burlington,Coca-Cola,0.58,1760,1021,612,0.60
Amazon,1185732,08/11/23,Northeast,Vermont,Burlington,Diet Coke,0.53,1060,562,331,0.59
Amazon,1185732,08/11/23,Northeast,Vermont,Burlington,Sprite,0.48,1050,504,232,0.46
Amazon,1185732,08/11/23,Northeast,Vermont,Burlington,Fanta,0.49,680,333,157,0.47
Amazon,1185732,08/11/23,Northeast,Vermont,Burlington,Powerade,0.57,650,371,182,0.49
Amazon,1185732,08/11/23,Northeast,Vermont,Burlington,Dasani Water,0.61,1040,634,324,0.51
Amazon,1185732,09/10/23,Northeast,Vermont,Burlington,Coca-Cola,0.56,1370,767,437,0.57
Amazon,1185732,09/10/23,Northeast,Vermont,Burlington,Diet Coke,0.5,850,425,255,0.60
Amazon,1185732,09/10/23,Northeast,Vermont,Burlington,Sprite,0.46,560,258,129,0.50
Amazon,1185732,09/10/23,Northeast,Vermont,Burlington,Fanta,0.45,520,234,115,0.49
Amazon,1185732,09/10/23,Northeast,Vermont,Burlington,Powerade,0.58,500,290,136,0.47
Amazon,1185732,09/10/23,Northeast,Vermont,Burlington,Dasani Water,0.59,780,460,253,0.55
Amazon,1185732,10/12/23,Northeast,Vermont,Burlington,Coca-Cola,0.62,1330,825,495,0.60
Amazon,1185732,10/12/23,Northeast,Vermont,Burlington,Diet Coke,0.54,750,405,239,0.59
Amazon,1185732,10/12/23,Northeast,Vermont,Burlington,Sprite,0.59,540,319,159,0.50
Amazon,1185732,10/12/23,Northeast,Vermont,Burlington,Fanta,0.55,460,253,121,0.48
Amazon,1185732,10/12/23,Northeast,Vermont,Burlington,Powerade,0.66,510,337,162,0.48
West Soda,1185732,10/12/23,Northeast,Vermont,Burlington,Dasani Water,0.71,810,575,305,0.53
West Soda,1185732,11/11/23,Northeast,Vermont,Burlington,Coca-Cola,0.64,1260,806,484,0.60
West Soda,1185732,11/11/23,Northeast,Vermont,Burlington,Diet Coke,0.55,810,446,258,0.58
West Soda,1185732,11/11/23,Northeast,Vermont,Burlington,Sprite,0.57,960,547,263,0.48
Amazon,1185732,11/11/23,Northeast,Vermont,Burlington,Fanta,0.55,750,413,206,0.50
Amazon,1185732,11/11/23,Northeast,Vermont,Burlington,Powerade,0.67,800,536,268,0.50
Amazon,1185732,11/11/23,Northeast,Vermont,Burlington,Dasani Water,0.7,940,658,349,0.53
Amazon,1185732,12/10/23,Northeast,Vermont,Burlington,Coca-Cola,0.64,1680,1075,645,0.60
Amazon,1185732,12/10/23,Northeast,Vermont,Burlington,Diet Coke,0.55,1000,550,303,0.55
Amazon,1185732,12/10/23,Northeast,Vermont,Burlington,Sprite,0.55,1130,622,292,0.47
Amazon,1185732,12/10/23,Northeast,Vermont,Burlington,Fanta,0.56,810,454,204,0.45
Amazon,1185732,12/10/23,Northeast,Vermont,Burlington,Powerade,0.67,810,543,260,0.48
Amazon,1185732,12/10/23,Northeast,Vermont,Burlington,Dasani Water,0.68,1060,721,375,0.52
Amazon,1185732,01/21/23,Northeast,Vermont,Burlington,Coca-Cola,0.49,1310,642,353,0.55
Amazon,1185732,01/21/23,Northeast,Vermont,Burlington,Diet Coke,0.45,910,410,217,0.53
Amazon,1185732,01/21/23,Northeast,Vermont,Burlington,Sprite,0.38,810,308,139,0.45
Amazon,1185732,01/21/23,Northeast,Vermont,Burlington,Fanta,0.43,460,198,79,0.40
Amazon,1185732,01/21/23,Northeast,Vermont,Burlington,Powerade,0.59,560,330,145,0.44
Amazon,1185732,01/21/23,Northeast,Vermont,Burlington,Dasani Water,0.49,880,431,194,0.45
Amazon,1185732,02/19/23,Northeast,Vermont,Burlington,Coca-Cola,0.49,1800,882,467,0.53
Amazon,1185732,02/19/23,Northeast,Vermont,Burlington,Diet Coke,0.45,750,338,172,0.51
Amazon,1185732,02/19/23,Northeast,Vermont,Burlington,Sprite,0.39,900,351,154,0.44
Amazon,1185732,02/19/23,Northeast,New Hampshire,Manchester,Fanta,0.42,580,244,105,0.43
Amazon,1185732,02/19/23,Northeast,New Hampshire,Manchester,Powerade,0.56,830,465,200,0.43
Amazon,1185732,02/19/23,Northeast,New Hampshire,Manchester,Dasani Water,0.46,980,451,216,0.48
Amazon,1185732,03/17/23,Northeast,New Hampshire,Manchester,Coca-Cola,0.49,1650,809,404,0.50
Amazon,1185732,03/17/23,Northeast,New Hampshire,Manchester,Diet Coke,0.49,690,338,172,0.51
Amazon,1185732,03/17/23,Northeast,New Hampshire,Manchester,Sprite,0.38,750,285,117,0.41
Amazon,1185732,03/17/23,Northeast,New Hampshire,Manchester,Fanta,0.44,380,167,70,0.42
Amazon,1185732,03/17/23,Northeast,New Hampshire,Manchester,Powerade,0.58,600,348,157,0.45
Amazon,1185732,03/17/23,Northeast,New Hampshire,Manchester,Dasani Water,0.45,750,338,159,0.47
Amazon,1185732,04/18/23,Northeast,New Hampshire,Manchester,Coca-Cola,0.48,1540,739,392,0.53
Amazon,1185732,04/18/23,Northeast,New Hampshire,Manchester,Diet Coke,0.49,680,333,183,0.55
Amazon,1185732,04/18/23,Northeast,New Hampshire,Manchester,Sprite,0.38,730,277,122,0.44
Amazon,1185732,04/18/23,Northeast,New Hampshire,Manchester,Fanta,0.44,490,216,88,0.41
Amazon,1185732,04/18/23,Northeast,New Hampshire,Manchester,Powerade,0.57,530,302,136,0.45
Amazon,1185732,04/18/23,Northeast,New Hampshire,Manchester,Dasani Water,0.46,980,451,207,0.46
Amazon,1185732,05/17/23,Northeast,New Hampshire,Manchester,Coca-Cola,0.64,1730,1107,587,0.53
Amazon,1185732,05/17/23,Northeast,New Hampshire,Manchester,Diet Coke,0.54,870,470,254,0.54
Amazon,1185732,05/17/23,Northeast,New Hampshire,Manchester,Sprite,0.51,980,500,210,0.42
Amazon,1185732,05/17/23,Northeast,New Hampshire,Manchester,Fanta,0.52,800,416,166,0.40
Amazon,1185732,05/17/23,Northeast,New Hampshire,Manchester,Powerade,0.63,780,491,221,0.45
Amazon,1185732,05/17/23,Northeast,New Hampshire,Manchester,Dasani Water,0.65,1150,748,344,0.46
Amazon,1185732,06/19/23,Northeast,New Hampshire,Manchester,Coca-Cola,0.59,1690,997,528,0.53
Amazon,1185732,06/19/23,Northeast,New Hampshire,Manchester,Diet Coke,0.56,1230,689,351,0.51
Amazon,1185732,06/19/23,Northeast,New Hampshire,Manchester,Sprite,0.53,880,466,205,0.44
Amazon,1185732,06/19/23,Northeast,New Hampshire,Manchester,Fanta,0.52,910,473,199,0.42
Amazon,1185732,06/19/23,Northeast,New Hampshire,Manchester,Powerade,0.6,940,564,243,0.43
Amazon,1185732,06/19/23,Northeast,New Hampshire,Manchester,Dasani Water,0.66,1380,911,428,0.47
Amazon,1185732,07/17/23,Northeast,New Hampshire,Manchester,Coca-Cola,0.64,1960,1254,665,0.53
Amazon,1185732,07/17/23,Northeast,New Hampshire,Manchester,Diet Coke,0.55,1310,721,360,0.50
Amazon,1185732,07/17/23,Northeast,New Hampshire,Manchester,Sprite,0.54,1090,589,241,0.41
Amazon,1185732,07/17/23,Northeast,New Hampshire,Manchester,Fanta,0.53,850,451,198,0.44
Amazon,1185732,07/17/23,Northeast,New Hampshire,Manchester,Powerade,0.6,1020,612,251,0.41
Amazon,1185732,07/17/23,Northeast,New Hampshire,Manchester,Dasani Water,0.64,1370,877,430,0.49
Amazon,1185732,08/18/23,Northeast,New Hampshire,Manchester,Coca-Cola,0.6,1960,1176,600,0.51
Amazon,1185732,08/18/23,Northeast,New Hampshire,Manchester,Diet Coke,0.58,1350,783,423,0.54
Amazon,1185732,08/18/23,Northeast,New Hampshire,Manchester,Sprite,0.52,1050,546,246,0.45
Amazon,1185732,08/18/23,Northeast,New Hampshire,Manchester,Fanta,0.51,720,367,154,0.42
Amazon,1185732,08/18/23,Northeast,New Hampshire,Manchester,Powerade,0.59,730,431,194,0.45
Amazon,1185732,08/18/23,Northeast,New Hampshire,Manchester,Dasani Water,0.64,1060,678,319,0.47
Amazon,1185732,09/17/23,Northeast,New Hampshire,Manchester,Coca-Cola,0.59,1540,909,472,0.52
Amazon,1185732,09/17/23,Northeast,New Hampshire,Manchester,Diet Coke,0.54,950,513,267,0.52
Amazon,1185732,09/17/23,Northeast,New Hampshire,Manchester,Sprite,0.52,750,390,168,0.43
Amazon,1185732,09/17/23,Northeast,New Hampshire,Manchester,Fanta,0.53,560,297,125,0.42
Amazon,1185732,09/17/23,Northeast,New Hampshire,Manchester,Powerade,0.64,630,403,173,0.43
Amazon,1185732,09/17/23,Northeast,New Hampshire,Manchester,Dasani Water,0.68,980,666,307,0.46
BevCo,1185732,10/19/23,Northeast,New Hampshire,Manchester,Coca-Cola,0.64,1190,762,404,0.53
BevCo,1185732,10/19/23,Northeast,New Hampshire,Manchester,Diet Coke,0.62,840,521,276,0.53
BevCo,1185732,10/19/23,Northeast,New Hampshire,Manchester,Sprite,0.59,540,319,140,0.44
BevCo,1185732,10/19/23,Northeast,New Hampshire,Manchester,Fanta,0.62,470,291,125,0.43
BevCo,1185732,10/19/23,Northeast,New Hampshire,Manchester,Powerade,0.71,460,327,140,0.43
BevCo,1185732,10/19/23,Northeast,New Hampshire,Manchester,Dasani Water,0.72,810,583,280,0.48
BevCo,1185732,11/18/23,Northeast,New Hampshire,Manchester,Coca-Cola,0.68,1170,796,422,0.53
BevCo,1185732,11/18/23,Northeast,New Hampshire,Manchester,Diet Coke,0.62,980,608,316,0.52
BevCo,1185732,11/18/23,Northeast,New Hampshire,Manchester,Sprite,0.63,1040,655,295,0.45
BevCo,1185732,11/18/23,Northeast,New Hampshire,Manchester,Fanta,0.64,850,544,218,0.40
BevCo,1185732,11/18/23,Northeast,New Hampshire,Manchester,Powerade,0.71,810,575,242,0.42
BevCo,1185732,11/18/23,Northeast,New Hampshire,Manchester,Dasani Water,0.78,1160,905,425,0.47
BevCo,1185732,12/17/23,Northeast,New Hampshire,Manchester,Coca-Cola,0.71,1690,1200,660,0.55
BevCo,1185732,12/17/23,Northeast,New Hampshire,Manchester,Diet Coke,0.59,1150,679,373,0.55
BevCo,1185732,12/17/23,Northeast,New Hampshire,Manchester,Sprite,0.62,1080,670,281,0.42
BevCo,1185732,12/17/23,Northeast,New Hampshire,Manchester,Fanta,0.62,880,546,240,0.44
BevCo,1185732,12/17/23,Northeast,New Hampshire,Manchester,Powerade,0.74,1050,777,334,0.43
BevCo,1185732,12/17/23,Northeast,New Hampshire,Manchester,Dasani Water,0.74,1170,866,424,0.49
BevCo,1185732,01/24/23,Northeast,New Hampshire,Manchester,Coca-Cola,0.52,1450,754,347,0.46
BevCo,1185732,01/24/23,Northeast,New Hampshire,Manchester,Diet Coke,0.5,840,420,197,0.47
BevCo,1185732,01/24/23,Northeast,New Hampshire,Manchester,Sprite,0.44,900,396,139,0.35
BevCo,1185732,01/24/23,Northeast,New Hampshire,Manchester,Fanta,0.49,390,191,71,0.37
BevCo,1185732,01/24/23,Northeast,New Hampshire,Manchester,Powerade,0.6,540,324,120,0.37
BevCo,1185732,01/24/23,Northeast,New Hampshire,Manchester,Dasani Water,0.54,780,421,190,0.45
BevCo,1185732,02/22/23,Northeast,New Hampshire,Manchester,Coca-Cola,0.52,1730,900,405,0.45
BevCo,1185732,02/22/23,Northeast,New Hampshire,Manchester,Diet Coke,0.53,590,313,144,0.46
BevCo,1185732,02/22/23,Northeast,New Hampshire,Manchester,Sprite,0.43,830,357,143,0.40
West Soda,1128299,01/01/23,West,California,San Francisco,Diet Coke,0.51,2330,1188,321,0.27
West Soda,1128299,01/02/23,West,California,San Francisco,Sprite,0.46,2250,1035,455,0.44
West Soda,1128299,01/03/23,West,California,San Francisco,Fanta,0.42,2280,958,402,0.42
West Soda,1128299,01/04/23,West,California,San Francisco,Powerade,0.49,1820,892,508,0.57
West Soda,1128299,01/05/23,West,California,San Francisco,Dasani Water,0.58,2250,1305,300,0.23
West Soda,1128299,01/06/23,West,California,San Francisco,Coca-Cola,0.41,3410,1398,601,0.43
West Soda,1128299,01/07/23,West,California,San Francisco,Diet Coke,0.5,2560,1280,384,0.30
West Soda,1128299,01/08/23,West,California,San Francisco,Sprite,0.42,2810,1180,531,0.45
West Soda,1128299,01/09/23,West,California,San Francisco,Fanta,0.41,2240,918,377,0.41
West Soda,1128299,01/10/23,West,California,San Francisco,Powerade,0.44,1960,862,526,0.61
West Soda,1128299,01/11/23,West,California,San Francisco,Dasani Water,0.6,3060,1836,477,0.26
West Soda,1128299,01/12/23,West,California,San Francisco,Coca-Cola,0.41,3380,1386,527,0.38
West Soda,1128299,01/13/23,West,California,San Francisco,Diet Coke,0.49,2630,1289,309,0.24
West Soda,1128299,01/14/23,West,California,San Francisco,Sprite,0.46,2640,1214,486,0.40
West Soda,1128299,01/15/23,West,California,San Francisco,Fanta,0.46,2470,1136,409,0.36
West Soda,1128299,01/16/23,West,California,San Francisco,Powerade,0.44,2400,1056,591,0.56
West Soda,1128299,01/17/23,West,California,San Francisco,Dasani Water,0.56,2640,1478,281,0.19
West Soda,1128299,01/18/23,West,California,San Francisco,Coca-Cola,0.45,3020,1359,544,0.40
West Soda,1128299,01/19/23,West,California,San Francisco,Diet Coke,0.47,2780,1307,287,0.22
West Soda,1128299,01/20/23,West,California,San Francisco,Sprite,0.51,2480,1265,493,0.39
West Soda,1128299,01/21/23,West,California,San Francisco,Fanta,0.52,2550,1326,451,0.34
West Soda,1128299,01/22/23,West,California,San Francisco,Powerade,0.59,2630,1552,884,0.57
West Soda,1128299,01/23/23,West,California,San Francisco,Dasani Water,0.6,2540,1524,335,0.22
West Soda,1128299,01/24/23,West,California,San Francisco,Coca-Cola,0.4,2870,1148,402,0.35
West Soda,1128299,01/25/23,West,California,San Francisco,Diet Coke,0.42,2870,1205,205,0.17
West Soda,1128299,01/26/23,West,California,San Francisco,Sprite,0.39,2480,967,329,0.34
West Soda,1128299,01/27/23,West,California,San Francisco,Fanta,0.39,2470,963,260,0.27
West Soda,1128299,01/28/23,West,California,San Francisco,Powerade,0.43,2250,968,464,0.48
West Soda,1128299,01/29/23,West,California,San Francisco,Dasani Water,0.51,2640,1346,202,0.15
West Soda,1128299,01/30/23,West,California,San Francisco,Coca-Cola,0.36,2890,1040,343,0.33
West Soda,1128299,01/31/23,West,California,San Francisco,Diet Coke,0.39,2800,1092,197,0.18
West Soda,1128299,02/01/23,West,California,San Francisco,Sprite,0.42,2100,882,291,0.33
West Soda,1128299,02/02/23,West,California,San Francisco,Fanta,0.42,2230,937,290,0.31
West Soda,1128299,02/03/23,West,California,San Francisco,Powerade,0.5,2210,1105,519,0.47
West Soda,1128299,02/04/23,West,California,San Francisco,Dasani Water,0.46,2240,1030,124,0.12
West Soda,1128299,02/05/23,West,California,San Francisco,Coca-Cola,0.39,2630,1026,359,0.35
West Soda,1128299,02/06/23,West,California,San Francisco,Diet Coke,0.46,3060,1408,282,0.20
West Soda,1128299,02/07/23,West,California,San Francisco,Sprite,0.4,2470,988,336,0.34
West Soda,1128299,02/08/23,West,California,San Francisco,Fanta,0.37,2100,777,225,0.29
West Soda,1128299,02/09/23,West,California,San Francisco,Powerade,0.51,2280,1163,547,0.47
West Soda,1128299,02/10/23,West,California,San Francisco,Dasani Water,0.56,2560,1434,215,0.15
West Soda,1128299,02/11/23,West,California,San Francisco,Coca-Cola,0.4,3220,1288,425,0.33
West Soda,1128299,02/12/23,West,California,San Francisco,Diet Coke,0.46,3320,1527,321,0.21
West Soda,1128299,02/13/23,West,California,San Francisco,Sprite,0.44,2560,1126,372,0.33
West Soda,1128299,02/14/23,West,California,San Francisco,Fanta,0.4,2710,1084,325,0.30
West Soda,1128299,02/15/23,West,California,San Francisco,Powerade,0.43,2450,1054,548,0.52
West Soda,1128299,02/16/23,West,California,San Francisco,Dasani Water,0.5,2560,1280,218,0.17
Target,1189833,02/17/23,West,California,San Francisco,Coca-Cola,0.26,2240,582,250,0.43
Target,1189833,02/18/23,West,California,San Francisco,Diet Coke,0.35,2240,784,235,0.30
Target,1189833,03/09/23,West,California,San Francisco,Sprite,0.36,2170,781,328,0.42
Target,1189833,03/10/23,West,California,San Francisco,Fanta,0.33,1820,601,228,0.38
Target,1189833,03/11/23,West,California,Los Angeles,Powerade,0.36,1550,558,329,0.59
Target,1189833,03/12/23,West,California,Los Angeles,Dasani Water,0.29,2100,609,140,0.23
Target,1189833,03/13/23,West,California,Los Angeles,Coca-Cola,0.28,2400,672,309,0.46
Target,1189833,03/14/23,West,California,Los Angeles,Diet Coke,0.3,2150,645,200,0.31
Target,1189833,03/15/23,West,California,Los Angeles,Sprite,0.33,2230,736,309,0.42
Target,1189833,03/16/23,West,California,Los Angeles,Fanta,0.34,1790,609,250,0.41
Target,1189833,03/17/23,West,California,Los Angeles,Powerade,0.4,1400,560,319,0.57
Target,1189833,03/18/23,West,California,Los Angeles,Dasani Water,0.32,2080,666,173,0.26
Target,1189833,03/19/23,West,California,Los Angeles,Coca-Cola,0.24,2640,634,279,0.44
Target,1189833,03/20/23,West,California,Los Angeles,Diet Coke,0.36,2280,821,230,0.28
Target,1189833,03/21/23,West,California,Los Angeles,Sprite,0.33,2210,729,335,0.46
Target,1189833,03/22/23,West,California,Los Angeles,Fanta,0.36,1760,634,247,0.39
Target,1189833,03/23/23,West,California,Los Angeles,Powerade,0.36,1280,461,272,0.59
Target,1189833,04/06/23,West,California,Los Angeles,Dasani Water,0.33,1940,640,147,0.23
Target,1189833,04/07/23,West,California,Los Angeles,Coca-Cola,0.31,2480,769,354,0.46
Target,1189833,04/08/23,West,California,Los Angeles,Diet Coke,0.34,2100,714,207,0.29
Target,1189833,04/09/23,West,California,Los Angeles,Sprite,0.38,2060,783,368,0.47
Target,1189833,04/10/23,West,California,Los Angeles,Fanta,0.31,1730,536,204,0.38
Target,1189833,04/11/23,West,California,Los Angeles,Powerade,0.38,1490,566,345,0.61
Target,1189833,04/12/23,West,California,Los Angeles,Dasani Water,0.49,1980,970,262,0.27
Target,1189833,04/13/23,West,California,Los Angeles,Coca-Cola,0.32,2400,768,361,0.47
Target,1189833,04/14/23,West,California,Los Angeles,Diet Coke,0.34,2210,751,225,0.30
Target,1189833,04/15/23,West,California,Los Angeles,Sprite,0.36,2150,774,348,0.45
Target,1189833,04/16/23,West,California,Los Angeles,Fanta,0.33,1930,637,242,0.38
Target,1189833,04/17/23,West,California,Los Angeles,Powerade,0.38,1400,532,314,0.59
Target,1189833,04/18/23,West,California,Los Angeles,Dasani Water,0.43,2060,886,195,0.22
Target,1189833,04/19/23,West,California,Los Angeles,Coca-Cola,0.36,2970,1069,470,0.44
Target,1189833,04/20/23,West,California,Los Angeles,Diet Coke,0.35,2250,788,236,0.30
Target,1189833,04/21/23,West,California,Los Angeles,Sprite,0.35,2330,816,343,0.42
Target,1189833,04/22/23,West,California,Los Angeles,Fanta,0.32,1940,621,230,0.37
Target,1189833,04/23/23,West,California,Los Angeles,Powerade,0.39,1650,644,386,0.60
Target,1189833,04/24/23,West,California,Los Angeles,Dasani Water,0.48,2640,1267,279,0.22
Target,1189833,04/25/23,West,California,Los Angeles,Coca-Cola,0.3,2850,855,402,0.47
Target,1189833,04/26/23,West,California,Los Angeles,Diet Coke,0.37,2720,1006,292,0.29
Target,1189833,04/27/23,West,California,Los Angeles,Sprite,0.33,2400,792,364,0.46
Target,1189833,04/28/23,West,California,Los Angeles,Fanta,0.29,2280,661,264,0.40
Target,1189833,04/29/23,West,California,Los Angeles,Powerade,0.38,2240,851,511,0.60
Target,1189833,04/30/23,West,California,Los Angeles,Dasani Water,0.51,2240,1142,263,0.23
Target,1189833,05/01/23,West,California,Los Angeles,Coca-Cola,0.36,3060,1102,496,0.45
Target,1189833,05/02/23,West,California,Los Angeles,Diet Coke,0.41,2640,1082,336,0.31
Target,1189833,05/03/23,West,California,Los Angeles,Sprite,0.34,2320,789,347,0.44
Target,1189833,05/04/23,West,California,Los Angeles,Fanta,0.36,2230,803,305,0.38
Target,1189833,05/05/23,West,California,Los Angeles,Powerade,0.43,2300,989,613,0.62
Target,1189833,05/06/23,West,California,Los Angeles,Dasani Water,0.46,2080,957,220,0.23
Target,1189833,05/07/23,West,California,Los Angeles,Coca-Cola,0.38,2890,1098,505,0.46
Target,1189833,05/08/23,West,California,Los Angeles,Diet Coke,0.39,2640,1030,278,0.27
Target,1189833,05/09/23,West,California,Los Angeles,Sprite,0.38,2100,798,359,0.45
Target,1189833,05/10/23,West,California,Los Angeles,Fanta,0.39,1950,761,304,0.40
Target,1189833,05/11/23,West,California,Los Angeles,Powerade,0.44,1950,858,532,0.62
Target,1189833,05/12/23,West,California,Los Angeles,Dasani Water,0.49,2100,1029,226,0.22
Target,1189833,05/13/23,West,California,Los Angeles,Coca-Cola,0.36,2560,922,433,0.47
Target,1189833,05/14/23,West,California,Los Angeles,Diet Coke,0.43,2640,1135,341,0.30
Target,1189833,05/15/23,West,California,Los Angeles,Sprite,0.33,2080,686,288,0.42
Target,1189833,05/16/23,West,California,Los Angeles,Fanta,0.33,2130,703,295,0.42
